time,open,high,low,close,px_volume,px_svp_poc,px_svp_formed,px_svp_swept
1783485900,4125.1,4126.94,4124.6,4124.81,2014,4127.2907,0,1
1783486200,4124.81,4126.39,4124.1,4124.12,1978,4127.2907,0,1
1783486500,4124.12,4126.81,4123.9,4125.15,2409,4127.2907,0,1
1783486800,4125.19,4128.05,4124.84,4128.01,2729,4127.2907,0,1
1783487100,4128.02,4134.01,4127.93,4128.29,2652,4127.2907,0,1
1783487400,4128.29,4128.3,4125.24,4125.88,2536,4127.2907,0,1
1783487700,4125.85,4129.4,4125.55,4127.34,2248,4127.2907,0,1
1783488000,4127.36,4128.02,4122.66,4124.52,2503,4127.2907,0,1
1783488300,4124.58,4126.41,4122,4122.03,2353,4127.2907,0,1
1783488600,4121.95,4128.31,4121.27,4127.85,3328,4127.2907,0,1
1783488900,4127.84,4130.27,4125.89,4127.71,2943,4127.2907,0,1
1783489200,4127.67,4131.71,4126.75,4128.33,2971,4127.2907,0,1
1783489500,4128.33,4130.04,4125.25,4125.35,2744,4127.2907,0,1
1783489800,4125.36,4127.09,4124.88,4126.54,2849,4127.2907,0,1
1783490100,4126.54,4129.3,4125.74,4127.87,2892,4127.2907,0,1
1783490400,4127.85,4129.21,4123.5,4123.55,3083,4127.2907,0,1
1783490700,4123.56,4125.87,4122.18,4125.69,2758,4127.2907,0,1
1783491000,4125.7,4131.82,4124.71,4131.53,2797,4127.2907,0,1
1783491300,4131.55,4133.01,4128.89,4130.42,2794,4127.2907,0,1
1783491600,4130.44,4133.67,4128.87,4132.36,2580,4127.2907,0,1
1783491900,4132.34,4132.54,4129.47,4129.67,2583,4127.2907,0,1
1783492200,4129.61,4129.91,4125.11,4126.29,2683,4127.2907,0,1
1783492500,4126.27,4127.1,4124.66,4126.31,2443,4127.2907,0,1
1783492800,4126.31,4128.01,4125.68,4126.62,2428,4127.2907,0,1
1783493100,4126.62,4127.19,4124.05,4124.84,2756,4127.2907,0,1
1783493400,4124.9,4126.71,4124.73,4125.13,2590,4127.2907,0,1
1783493700,4125.15,4125.78,4123.52,4123.64,2296,4127.2907,0,1
1783494000,4123.59,4125.33,4120.66,4120.66,2790,4127.2907,0,1
1783494300,4120.66,4121.2,4118.23,4120.65,2668,4127.2907,0,1
1783494600,4120.66,4120.99,4116.51,4118.04,2536,4127.2907,0,1
1783494900,4118.05,4118.58,4114.99,4116.24,2681,4127.2907,0,1
1783495200,4116.26,4119.65,4114.83,4119.65,2507,4127.2907,0,1
1783495500,4119.65,4121.29,4117.5,4120.37,2723,4127.2907,0,1
1783495800,4120.32,4126.22,4120.1,4124,2686,4127.2907,0,1
1783496100,4124.05,4124.09,4118.24,4120.21,2222,4127.2907,0,1
1783496400,4120.2,4127.23,4120.2,4127.23,2185,4127.2907,0,1
1783496700,4127.26,4127.27,4123.97,4124.52,2338,4127.2907,0,1
1783497000,4124.5,4125.28,4119.95,4119.95,2382,4127.2907,0,1
1783497300,4119.94,4121.75,4119.09,4121.25,2076,4127.2907,0,1
1783497600,4121.3,4121.3,4116.57,4117.24,2469,4127.2907,0,1
1783497900,4117.24,4120.47,4116.86,4120.39,2238,4127.2907,0,1
1783498200,4120.02,4121.34,4116.83,4117.77,2530,4127.2907,0,1
1783498500,4117.78,4121,4081.12,4088.67,4057,4127.2907,0,1
1783498800,4088.72,4097.75,4082.71,4085.36,4094,4127.2907,0,1
1783499100,4085.38,4092.07,4081.01,4088.86,4070,4127.2907,0,1
1783499400,4088.86,4092.02,4078.67,4083.46,3931,4127.2907,0,1
1783499700,4083.46,4083.48,4067.02,4067.26,3927,4127.2907,0,1
1783500000,4067.19,4068.17,4060.75,4065.73,3885,4127.2907,0,1
1783500300,4065.77,4075.93,4064.75,4066.89,3883,4127.2907,0,1
1783500600,4066.89,4069.16,4060.79,4063.62,3757,4127.2907,0,1
1783500900,4063.59,4065.17,4052.27,4056.74,3691,4127.2907,0,1
1783501200,4056.76,4056.8,4050.76,4055.55,3719,4126.6534,1,1
1783501500,4055.57,4056.29,4050.42,4051.95,3351,4126.6534,0,1
1783501800,4051.92,4056.23,4051,4055.95,3431,4126.6534,0,1
1783502100,4055.79,4061.06,4053.91,4059.11,3431,4126.6534,0,1
1783502400,4059.14,4060.3,4054.41,4056.59,3293,4126.6534,0,1
1783502700,4056.64,4060.58,4054.87,4056.63,3031,4126.6534,0,1
1783503000,4056.62,4057.37,4051.41,4056.57,3320,4126.6534,0,1
1783503300,4056.58,4058.63,4050.75,4053.36,3229,4126.6534,0,1
1783503600,4053.36,4054.25,4044.9,4048.48,3288,4126.6534,0,1
1783503900,4048.55,4052.84,4047.19,4050.41,2793,4126.6534,0,1
1783504200,4050.41,4050.41,4045.97,4047.76,3025,4126.6534,0,1
1783504500,4047.8,4047.87,4041.55,4043.39,3122,4126.6534,0,1
1783504800,4043.39,4048.43,4043.05,4047.29,3011,4126.6534,0,1
1783505100,4047.29,4047.96,4040.67,4041.86,2825,4126.6534,0,1
1783505400,4041.93,4045.3,4041.63,4044.77,2732,4126.6534,0,1
1783505700,4044.8,4050.86,4043.44,4050.86,2875,4126.6534,0,1
1783506000,4050.86,4055.89,4050.53,4052.71,2851,4126.6534,0,1
1783506300,4052.68,4053.45,4048.98,4050.8,2690,4126.6534,0,1
1783506600,4050.81,4056.4,4050.1,4054.88,2878,4126.6534,0,1
1783506900,4054.89,4056.92,4052.1,4055.21,2951,4126.6534,0,1
1783507200,4055.22,4058.37,4053.07,4057.26,2722,4126.6534,0,1
1783507500,4057.26,4058.38,4054.03,4055.65,2722,4126.6534,0,1
1783507800,4055.64,4057.2,4053.1,4056.58,2502,4126.6534,0,1
1783508100,4056.58,4057.36,4052.98,4053.06,2354,4126.6534,0,1
1783508400,4053.05,4057.19,4050.57,4054.08,2759,4126.6534,0,1
1783508700,4054.08,4054.75,4049.01,4049.56,2459,4126.6534,0,1
1783509000,4049.58,4052.31,4048.33,4050.79,2499,4126.6534,0,1
1783509300,4050.79,4054.53,4050.67,4052.4,2429,4126.6534,0,1
1783509600,4052.39,4054.36,4047.79,4050.58,2798,4126.6534,0,1
1783509900,4050.59,4052.15,4049.51,4050.15,2457,4126.6534,0,1
1783510200,4050.15,4050.84,4045.98,4047.32,2704,4126.6534,0,1
1783510500,4047.3,4047.89,4041.56,4042.66,2781,4126.6534,0,1
1783510800,4042.67,4065.76,4042.53,4064.3,3167,4126.6534,0,1
1783511100,4064.59,4072.56,4060.75,4062.15,3738,4126.6534,0,1
1783511400,4062.13,4064.05,4059.32,4062.93,3341,4126.6534,0,1
1783511700,4062.9,4064.75,4059.67,4062.26,3058,4126.6534,0,1
1783512000,4062.24,4066.29,4058.77,4064.46,3376,4126.6534,0,1
1783512300,4064.49,4069.64,4063.88,4069.33,3195,4126.6534,0,1
1783512600,4069.32,4073.73,4068.87,4072.05,3074,4126.6534,0,1
1783512900,4072.05,4077.69,4068.89,4075.4,3199,4126.6534,0,1
1783513200,4075.42,4076.89,4066.29,4067.32,2945,4126.6534,0,1
1783513500,4067.32,4072.32,4067.32,4070.98,3095,4126.6534,0,1
1783513800,4070.96,4074.22,4068.32,4073.37,3320,4126.6534,0,1
1783514100,4073.37,4073.53,4068.14,4073.13,3025,4126.6534,0,1
1783514400,4073.14,4078.27,4071.5,4078.14,2868,4126.6534,0,1
1783514700,4078.14,4083.22,4076.34,4082.54,3087,4126.6534,0,1
1783515000,4082.56,4086.45,4082.21,4083.88,2879,4126.6534,0,1
1783515300,4083.94,4085.64,4070.91,4072.26,3787,4126.6534,0,1
1783515600,4072.38,4079.93,4070.27,4079.47,3959,4126.6534,0,1
1783515900,4079.46,4082.98,4072.57,4074.39,3746,4126.6534,0,1
1783516200,4074.4,4076.17,4069.85,4072.15,3582,4126.6534,0,1
1783516500,4072.19,4075.74,4071.74,4072.14,3373,4126.6534,0,1
1783516800,4072.1,4075.96,4068.19,4071.74,3374,4126.6534,0,1
1783517100,4071.75,4074.88,4065.42,4066.75,3502,4126.6534,0,1
1783517400,4066.73,4079.99,4066.73,4077.51,3964,4126.6534,0,1
1783517700,4077.47,4080.31,4072.79,4079.16,3981,4126.6534,0,1
1783518000,4079.15,4080.29,4070.5,4073.26,3868,4126.6534,0,1
1783518300,4073.3,4079.26,4069.43,4069.6,3782,4126.6534,0,1
1783518600,4069.59,4073.5,4068.4,4070.02,3772,4126.6534,0,1
1783518900,4070.02,4072.99,4069.09,4070.88,3642,4126.6534,0,1
1783519200,4070.78,4071.49,4063.99,4066.19,3800,4126.6534,0,1
1783519500,4066.23,4068.7,4061.13,4063.66,3771,4126.6534,0,1
1783519800,4063.7,4065,4056.9,4057.57,3709,4126.6534,0,1
1783520100,4057.54,4061.61,4051.53,4054.69,3808,4126.6534,0,1
1783520400,4054.6,4062.01,4052.96,4059.84,3844,4126.6534,0,1
1783520700,4059.83,4065.37,4058.72,4060.18,3770,4126.6534,0,1
1783521000,4060.16,4061.27,4052.03,4055.21,3861,4126.6534,0,1
1783521300,4055.19,4055.68,4042.08,4043.12,3882,4126.6534,0,1
1783521600,4043.09,4049.13,4035.36,4036.42,3838,4126.6534,0,1
1783521900,4036.34,4040.13,4033.93,4035.79,3787,4126.6534,0,1
1783522200,4035.75,4046.28,4034.65,4044.57,3774,4126.6534,0,1
1783522500,4044.6,4045.41,4040.19,4040.93,3699,4126.6534,0,1
1783522800,4040.93,4041.73,4035.78,4037.41,3828,4126.6534,0,1
1783523100,4037.41,4043.81,4037.33,4039.91,3645,4126.6534,0,1
1783523400,4039.89,4042.42,4033.66,4033.7,3636,4126.6534,0,1
1783523700,4033.71,4034.92,4027.75,4031.86,3796,4126.6534,0,1
1783524000,4031.87,4036.02,4026.41,4026.42,3626,4126.6534,0,1
1783524300,4026.44,4032.23,4026.35,4030.93,3655,4126.6534,0,1
1783524600,4030.93,4032.24,4021.79,4025.34,3690,4126.6534,0,1
1783524900,4025.35,4032.08,4024.3,4029.4,3651,4126.6534,0,1
1783525200,4029.4,4033.46,4028.95,4032.9,3405,4126.6534,0,1
1783525500,4032.89,4034.65,4029.97,4034.22,3382,4126.6534,0,1
1783525800,4034.17,4038.45,4033.73,4034.73,3320,4126.6534,0,1
1783526100,4034.73,4035.23,4030.82,4034.28,3187,4126.6534,0,1
1783526400,4034.28,4037.43,4033.25,4036.57,3416,4126.6534,0,1
1783526700,4036.58,4040.55,4036.24,4039.44,3354,4126.6534,0,1
1783527000,4039.44,4042.89,4038.38,4039.35,3382,4126.6534,0,1
1783527300,4039.36,4041.41,4037.8,4040.77,3248,4126.6534,0,1
1783527600,4040.77,4042.04,4037.93,4038.46,3060,4126.6534,0,1
1783527900,4038.45,4044.83,4038.31,4043.69,2909,4126.6534,0,1
1783528200,4043.51,4047.13,4041.65,4041.91,3027,4126.6534,0,1
1783528500,4041.88,4046.34,4039.53,4045.06,3156,4126.6534,0,1
1783528800,4045.07,4057.44,4043.4,4056.61,3879,4126.6534,0,1
1783529100,4056.54,4059.16,4053.59,4058.21,3357,4126.6534,0,1
1783529400,4058.24,4062.79,4057.57,4062.41,3388,4126.6534,0,1
1783529700,4062.42,4064.49,4061.34,4063.71,3021,4126.6534,0,1
1783530000,4063.78,4064.05,4059.69,4061.02,3101,4126.6534,0,1
1783530300,4061.03,4069.13,4060.63,4065.38,3265,4126.6534,0,1
1783530600,4065.38,4070.4,4063.86,4064.94,3099,4126.6534,0,1
1783530900,4065,4067.44,4063.51,4066.45,3138,4126.6534,0,1
1783531200,4066.38,4070.92,4065.37,4069.27,3234,4126.6534,0,1
1783531500,4069.28,4073.86,4069.14,4073.11,3152,4126.6534,0,1
1783531800,4073.12,4076.42,4071.3,4072.24,2886,4126.6534,0,1
1783532100,4072.25,4073.11,4069.79,4070.73,2756,4126.6534,0,1
1783532400,4070.67,4071.38,4068.94,4069.92,2720,4126.6534,0,1
1783532700,4069.93,4070.4,4067.27,4067.88,2738,4126.6534,0,1
1783533000,4067.88,4069.91,4066.74,4067.86,2777,4126.6534,0,1
1783533300,4067.86,4067.98,4064.42,4065.66,2574,4126.6534,0,1
1783533600,4065.67,4075.1,4063.69,4069.11,3400,4126.6534,0,1
1783533900,4069.12,4070.68,4066.37,4067.92,3194,4126.6534,0,1
1783534200,4067.86,4075.67,4066.84,4075.25,3345,4126.6534,0,1
1783534500,4075.25,4075.28,4069.97,4071.81,3055,4126.6534,0,1
1783534800,4071.81,4071.81,4068.37,4069.5,2896,4126.6534,0,1
1783535100,4069.51,4072.17,4067.56,4069.69,3100,4126.6534,0,1
1783535400,4069.69,4071.39,4067.16,4069.73,3009,4126.6534,0,1
1783535700,4069.72,4075.6,4069.13,4075.22,3169,4126.6534,0,1
1783536000,4075.22,4079.51,4074.82,4079.51,3093,4126.6534,0,1
1783536300,4079.52,4091.57,4078.82,4090.8,3391,4126.6534,0,1
1783536600,4090.8,4091.44,4084.51,4085.86,2822,4126.6534,0,1
1783536900,4085.87,4085.87,4082.53,4084.38,2589,4126.6534,0,1
1783537200,4084.4,4090.98,4084.4,4087.29,2979,4126.6534,0,1
1783537500,4087.29,4090.26,4086.37,4089.39,3116,4126.6534,0,1
1783537800,4089.39,4090.6,4085.78,4087.64,2698,4126.6534,0,1
1783538100,4087.62,4088.02,4084.85,4086.85,2584,4126.6534,0,1
1783538400,4086.84,4087.89,4085.9,4087.24,2682,4126.6534,0,1
1783538700,4087.23,4088.6,4085,4088.26,2430,4126.6534,0,1
1783539000,4088.32,4091.23,4086.64,4086.97,2911,4126.6534,0,1
1783539300,4086.98,4089.46,4086.39,4087.1,2352,4126.6534,0,1
1783539600,4087.1,4087.47,4083.41,4084.13,2595,4126.6534,0,1
1783539900,4084.15,4084.41,4078.38,4079.27,3027,4126.6534,0,1
1783540200,4079.26,4083.39,4078.86,4083.27,3027,4126.6534,0,1
1783540500,4083.28,4083.28,4080.05,4080.05,3027,4126.6534,0,1
1783540800,4080.07,4080.11,4076.18,4079.41,2098,4126.6534,0,1
1783541100,4079.4,4083.55,4078.71,4081.32,1877,4126.6534,0,1
1783541400,4081.3,4081.72,4078.13,4079,1761,4126.6534,0,1
1783541700,4079.03,4079.74,4075.74,4076.51,1695,4126.6534,0,1
1783542000,4076.52,4076.83,4074.27,4075.85,1646,4126.6534,0,1
1783542300,4075.85,4076.89,4074.56,4076.89,1351,4126.6534,0,1
1783542600,4076.85,4078.58,4073.26,4073.6,1706,4126.6534,0,1
1783542900,4073.63,4074.26,4071.52,4074.24,1706,4126.6534,0,1
1783543200,4074.24,4076.23,4073.92,4074.93,1413,4126.6534,0,1
1783543500,4074.88,4076.05,4074.17,4075.29,1432,4126.6534,0,1
1783543800,4075.29,4079.8,4075.29,4079.49,1422,4126.6534,0,1
1783544100,4079.49,4079.58,4077,4077.47,673,4126.6534,0,1
1783548000,4078.61,4079.96,4072.48,4073.97,1771,4126.6534,0,1
1783548300,4073.97,4079.78,4073.95,4077.65,1239,4126.6534,0,1
1783548600,4077.64,4079.29,4076.61,4077.19,1038,4126.6534,0,1
1783548900,4077.21,4079.02,4075.87,4076.18,1564,4126.6534,0,1
1783549200,4076.18,4076.23,4073.85,4074.84,1509,4126.6534,0,1
1783549500,4074.84,4076.07,4073.58,4074.4,1593,4126.6534,0,1
1783549800,4074.42,4077.39,4073.66,4076.57,1854,4126.6534,0,1
1783550100,4076.58,4078.17,4075.24,4077.32,1504,4126.6534,0,1
1783550400,4077.32,4079.31,4076.24,4076.39,1464,4126.6534,0,1
1783550700,4076.38,4079.56,4076.18,4079.18,1404,4126.6534,0,1
1783551000,4079.18,4079.94,4078.18,4078.27,1255,4126.6534,0,1
1783551300,4078.27,4078.36,4076.47,4076.57,1239,4126.6534,0,1
1783551600,4076.57,4077.09,4073.84,4075.37,1595,4126.6534,0,1
1783551900,4075.37,4077.34,4075.33,4077.06,1192,4126.6534,0,1
1783552200,4077.06,4077.5,4075.89,4076.98,1164,4126.6534,0,1
1783552500,4076.97,4077.23,4075.64,4075.72,1211,4126.6534,0,1
1783552800,4075.73,4076.24,4075.35,4075.64,1139,4126.6534,0,1
1783553100,4075.66,4077.82,4075.61,4077.61,1181,4126.6534,0,1
1783553400,4077.64,4077.64,4074.7,4075.5,1402,4126.6534,0,1
1783553700,4075.49,4077.22,4075.37,4076.37,1528,4126.6534,0,1
1783554000,4076.36,4077.06,4073.82,4075.28,1575,4126.6534,0,1
1783554300,4075.28,4076.36,4072.01,4072.66,1978,4126.6534,0,1
1783554600,4072.67,4077.27,4072.3,4075.7,1873,4126.6534,0,1
1783554900,4075.7,4077.66,4075.07,4076.25,1774,4126.6534,0,1
1783555200,4076.24,4081.15,4076.22,4080.66,2848,4126.6534,0,0
1783555500,4080.64,4082.63,4077.52,4077.52,2833,4126.6534,0,0
1783555800,4077.55,4087.56,4077.55,4087.53,2910,4126.6534,0,0
1783556100,4087.51,4089.78,4082.9,4084.03,2530,4126.6534,0,0
1783556400,4084.03,4085.44,4075.84,4077.43,2522,4126.6534,0,0
1783556700,4077.4,4078.29,4073.98,4078.03,2618,4126.6534,0,0
1783557000,4078.05,4081.58,4077.08,4078.66,2576,4126.6534,0,0
1783557300,4078.66,4081.76,4076.49,4079.23,2794,4126.6534,0,0
1783557600,4079.23,4080.27,4075.6,4077.06,2414,4126.6534,0,0
1783557900,4077.06,4079.09,4075.14,4077.39,2109,4126.6534,0,0
1783558200,4077.4,4077.97,4070.38,4070.72,2430,4126.6534,0,0
1783558500,4070.72,4075.32,4070.72,4074,2507,4126.6534,0,0
1783558800,4073.93,4078.83,4065.23,4067.52,3733,4126.6534,0,0
1783559100,4067.55,4074.06,4067.22,4073.42,3208,4126.6534,0,0
1783559400,4073.42,4076.7,4072.2,4074.22,3075,4126.6534,0,0
1783559700,4074.23,4076.63,4072.59,4074.23,3031,4126.6534,0,0
1783560000,4074.23,4076.15,4070.22,4072.89,3060,4126.6534,0,0
1783560300,4072.91,4073.71,4066.63,4066.72,2736,4126.6534,0,0
1783560600,4066.73,4073.26,4062.46,4071.73,3123,4126.6534,0,0
1783560900,4071.73,4073.9,4070.74,4072.37,2926,4126.6534,0,0
1783561200,4072.38,4075.15,4070.65,4073.42,2626,4126.6534,0,0
1783561500,4073.41,4076.14,4072.71,4073.85,2644,4126.6534,0,0
1783561800,4073.85,4074.43,4069.12,4069.76,2583,4126.6534,0,0
1783562100,4069.77,4073.06,4069.02,4072.87,2563,4126.6534,0,0
1783562400,4072.86,4076.21,4072.09,4074.88,2824,4126.6534,0,0
1783562700,4074.88,4076.03,4073.78,4075.04,2652,4126.6534,0,0
1783563000,4075.04,4079.5,4075.01,4078.52,2534,4126.6534,0,0
1783563300,4078.51,4081.17,4076.82,4080.14,1748,4126.6534,0,0
1783563600,4080.12,4080.13,4077.75,4079.05,1744,4126.6534,0,0
1783563900,4079.05,4082.66,4079.03,4080.47,2225,4126.6534,0,0
1783564200,4080.47,4081.73,4072.12,4072.3,2688,4126.6534,0,0
1783564500,4072.33,4074.37,4070.33,4073.24,2515,4126.6534,0,0
1783564800,4073.25,4074.51,4070.03,4070.94,2279,4126.6534,0,0
1783565100,4070.86,4071.86,4068.45,4069.12,2403,4126.6534,0,0
1783565400,4069.13,4069.13,4065.79,4067.71,2617,4126.6534,0,0
1783565700,4067.71,4069.07,4064.46,4065.09,2648,4126.6534,0,0
1783566000,4065.08,4067.65,4064.28,4067,2567,4126.6534,0,0
1783566300,4067,4067.13,4059.57,4060.76,2792,4126.6534,0,0
1783566600,4060.76,4061.1,4055.38,4058.93,2877,4126.6534,0,0
1783566900,4058.9,4059.16,4054.29,4055.81,2717,4126.6534,0,0
1783567200,4055.81,4059.4,4054.3,4059.21,2715,4126.6534,0,0
1783567500,4059.26,4061.16,4057.49,4058.29,2390,4126.6534,0,0
1783567800,4058.31,4063.43,4056.46,4062.79,2321,4126.6534,0,0
1783568100,4062.79,4063.29,4059.67,4060.63,1966,4126.6534,0,0
1783568400,4060.64,4061.97,4059.19,4061.96,1973,4126.6534,0,0
1783568700,4061.96,4062.82,4061.21,4061.51,1757,4126.6534,0,0
1783569000,4061.5,4063.59,4061.34,4062.76,1663,4126.6534,0,0
1783569300,4062.74,4064.18,4061.55,4064.18,1718,4126.6534,0,0
1783569600,4064.16,4064.58,4058.88,4061.35,1897,4126.6534,0,0
1783569900,4061.38,4062.99,4061.26,4062.15,1693,4126.6534,0,0
1783570200,4062.16,4064.01,4060.61,4060.61,1603,4126.6534,0,0
1783570500,4060.61,4060.7,4057.41,4057.83,1895,4126.6534,0,0
1783570800,4057.98,4061.05,4057.74,4060,1582,4126.6534,0,0
1783571100,4060,4060.4,4058.46,4058.94,1736,4126.6534,0,0
1783571400,4058.94,4064.44,4058.86,4063.02,1991,4126.6534,0,0
1783571700,4063.01,4064.58,4061.28,4063.86,1496,4126.6534,0,0
1783572000,4063.86,4063.86,4056.54,4057.95,1831,4126.6534,0,0
1783572300,4057.96,4061.52,4056.52,4061.45,1647,4126.6534,0,0
1783572600,4061.45,4063.01,4059.47,4062.59,1600,4126.6534,0,0
1783572900,4062.6,4064.56,4062.36,4064.34,1438,4126.6534,0,0
1783573200,4064.34,4071.71,4063.77,4066.38,2353,4126.6534,0,0
1783573500,4066.39,4069.07,4066.38,4068.19,2201,4126.6534,0,0
1783573800,4068.19,4076.02,4067.95,4073.57,2941,4126.6534,0,0
1783574100,4073.56,4073.78,4068.02,4068.02,2641,4126.6534,0,0
1783574400,4068.06,4069.66,4066.85,4068.69,2067,4126.6534,0,0
1783574700,4068.67,4072.52,4068.13,4072.31,2059,4126.6534,0,0
1783575000,4072.31,4073.58,4064.86,4071.74,2918,4126.6534,0,0
1783575300,4071.73,4077.18,4069.68,4075.92,2866,4126.6534,0,0
1783575600,4075.93,4076.31,4073.74,4075.63,2626,4126.6534,0,0
1783575900,4075.64,4079.74,4073.86,4079.59,2460,4126.6534,0,0
1783576200,4079.58,4082.66,4078.53,4080.01,2769,4126.6534,0,0
1783576500,4080.02,4084.26,4078.64,4082.05,2693,4126.6534,0,0
1783576800,4082.04,4099.68,4081.49,4093.04,3481,4126.6534,0,0
1783577100,4093.06,4093.47,4088.15,4089.11,3023,4126.6534,0,0
1783577400,4089.11,4092.92,4088.28,4092.17,2732,4126.6534,0,0
1783577700,4092.09,4095.91,4091.48,4094.09,2751,4126.6534,0,0
1783578000,4094.07,4100.76,4093.35,4097.69,3245,4126.6534,0,0
1783578300,4097.7,4103.18,4097.64,4102.36,2898,4126.6534,0,0
1783578600,4102.36,4107.1,4099.39,4104.33,3031,4126.6534,0,0
1783578900,4104.32,4106.04,4098.62,4098.62,2839,4126.6534,0,0
1783579200,4098.54,4103.02,4096.08,4102.89,2665,4126.6534,0,0
1783579500,4102.93,4104.75,4102.44,4103.47,2347,4126.6534,0,0
1783579800,4103.38,4105.31,4102.85,4103.73,2099,4126.6534,0,0
1783580100,4103.74,4108.11,4103.22,4108.02,2470,4126.6534,0,0
1783580400,4107.97,4110.18,4106.06,4106.39,2548,4126.6534,0,0
1783580700,4106.39,4107,4103.2,4105.8,2473,4126.6534,0,0
1783581000,4105.79,4106.57,4101.57,4101.57,2459,4126.6534,0,0
1783581300,4101.57,4105.22,4101.57,4104.65,2219,4126.6534,0,0
1783581600,4104.63,4106.03,4103.29,4105.76,2194,4126.6534,0,0
1783581900,4105.76,4110.02,4104.82,4108.98,2322,4126.6534,0,0
1783582200,4108.95,4109.11,4103.79,4106.97,2392,4126.6534,0,0
1783582500,4106.97,4109.41,4106.16,4108.32,2108,4126.6534,0,0
1783582800,4108.33,4110.94,4107.76,4109.17,1977,4126.6534,0,0
1783583100,4109.14,4111.02,4106.32,4110.61,2099,4126.6534,0,0
1783583400,4110.59,4111.22,4108.41,4108.41,2005,4126.6534,0,0
1783583700,4108.38,4108.47,4104.71,4107.94,2052,4126.6534,0,0
1783584000,4107.94,4109.56,4105.32,4106.97,2625,4126.6534,0,0
1783584300,4106.98,4110.6,4106.55,4109.69,2355,4126.6534,0,0
1783584600,4109.68,4109.7,4105.35,4108.19,2225,4126.6534,0,0
1783584900,4108.19,4112.99,4107.83,4108.9,2428,4126.6534,0,0
1783585200,4108.92,4117.77,4108.92,4115.81,2627,4126.6534,0,0
1783585500,4115.78,4115.93,4113.98,4114.85,2124,4126.6534,0,0
1783585800,4114.85,4116.62,4110.16,4110.44,2247,4126.6534,0,0
1783586100,4110.44,4115.33,4110.44,4114.75,1788,4126.6534,0,0
1783586400,4114.73,4115.16,4113.12,4113.58,2113,4126.6534,0,0
1783586700,4113.58,4113.86,4108,4109.76,2037,4126.6534,0,0
1783587000,4109.76,4110.97,4109.17,4109.88,1965,4126.6534,0,0
1783587300,4109.9,4110.76,4107.86,4108.31,2084,4126.6534,0,0
1783587600,4108.3,4109.05,4106.5,4108.92,2069,4073.9688,1,0
1783587900,4108.9,4109.63,4105.93,4106.63,1982,4073.9688,0,0
1783588200,4106.62,4109.59,4106.35,4108.7,2038,4073.9688,0,0
1783588500,4108.7,4111.95,4107.96,4110.27,1961,4073.9688,0,0
1783588800,4110.27,4112.33,4107.45,4107.68,2023,4073.9688,0,0
1783589100,4107.68,4109.09,4107.55,4108.52,2017,4073.9688,0,0
1783589400,4108.5,4110.03,4105.08,4105.93,2362,4073.9688,0,0
1783589700,4105.91,4107.99,4105.54,4106.21,2116,4073.9688,0,0
1783590000,4106.16,4106.38,4103.36,4103.88,2313,4073.9688,0,0
1783590300,4103.9,4105.37,4103.24,4105.3,1865,4073.9688,0,0
1783590600,4105.32,4106.45,4103.89,4106.05,1892,4073.9688,0,0
1783590900,4106,4107.57,4105.36,4106.36,1724,4073.9688,0,0
1783591200,4106.37,4110.08,4104.14,4109.94,2033,4073.9688,0,0
1783591500,4109.94,4109.94,4105.02,4106.92,1873,4073.9688,0,0
1783591800,4106.92,4107.97,4105.06,4105.14,1826,4073.9688,0,0
1783592100,4105.14,4106.57,4104.83,4105.08,1781,4073.9688,0,0
1783592400,4105.09,4105.88,4104.61,4105.01,1518,4073.9688,0,0
1783592700,4105.01,4105.47,4104.04,4104.37,1684,4073.9688,0,0
1783593000,4104.38,4105.15,4102.51,4104.66,2004,4073.9688,0,0
1783593300,4104.65,4105.5,4103.5,4104.51,1606,4073.9688,0,0
1783593600,4104.52,4104.57,4102.94,4103.47,1680,4073.9688,0,0
1783593900,4103.47,4104.49,4099.55,4100.96,2274,4073.9688,0,0
1783594200,4100.95,4101.2,4094.6,4097.29,2568,4073.9688,0,0
1783594500,4097.29,4099.33,4093.79,4099.08,2452,4073.9688,0,0
1783594800,4099.09,4103.95,4097.91,4103.46,2560,4073.9688,0,0
1783595100,4103.47,4103.56,4100.56,4102.57,2335,4073.9688,0,0
1783595400,4102.57,4105.08,4101.76,4105,2195,4073.9688,0,0
1783595700,4105,4107.19,4104.11,4105.08,1995,4073.9688,0,0
1783596000,4105.09,4105.32,4099.41,4099.91,2316,4073.9688,0,0
1783596300,4099.9,4101.53,4099.11,4100.53,1858,4073.9688,0,0
1783596600,4100.54,4102.73,4100.12,4101.45,2244,4073.9688,0,0
1783596900,4101.44,4105.47,4098.99,4105.4,2030,4073.9688,0,0
1783597200,4105.39,4109.48,4104.88,4106.31,2317,4073.9688,0,0
1783597500,4106.3,4108.1,4105.14,4106.26,2098,4073.9688,0,0
1783597800,4106.24,4107.89,4104.74,4107.59,2056,4073.9688,0,0
1783598100,4107.57,4110.61,4107.3,4108.7,2005,4073.9688,0,0
1783598400,4108.71,4110.03,4106.08,4107.78,2369,4073.9688,0,0
1783598700,4107.79,4120.06,4106.26,4115.59,2827,4073.9688,0,0
1783599000,4115.65,4117.15,4112.4,4112.74,2734,4073.9688,0,0
1783599300,4112.77,4113.5,4107.64,4108.06,2442,4073.9688,0,0
1783599600,4108.05,4108.81,4105.44,4106.94,2832,4073.9688,0,0
