time,open,high,low,close,px_volume,px_vwap,px_vwap_anchor
1785775200,4036.76,4039.3,4036.76,4038.7,2003,4054.108264775594,0
1785775500,4038.71,4038.85,4037.27,4037.34,1866,4054.0503744957387,0
1785775800,4037.34,4038.02,4035.76,4036.2,2039,4053.983098213692,0
1785776100,4036.2,4037.78,4035.94,4036.96,1962,4053.9197174813376,0
1785776400,4036.98,4037.71,4033.4,4034.19,2307,4053.838004117936,0
1785776700,4034.2,4035.21,4033.85,4034.9,1753,4053.774917364957,0
1785777000,4034.9,4035.01,4033.86,4034.36,1682,4053.714009213946,0
1785777300,4034.35,4037.81,4034.3,4036.38,2148,4053.6437956580494,0
1785777600,4036.39,4036.46,4034.23,4035.25,2157,4053.5704498702094,0
1785777900,4035.24,4036.48,4033.97,4034.4,2086,4053.4986739473225,0
1785778200,4034.4,4035.25,4034.14,4034.99,1826,4053.435770019852,0
1785778500,4034.99,4037.01,4034.56,4036.27,1955,4053.3730270861115,0
1785778800,4036.26,4036.59,4035.35,4036.08,1647,4053.320698100457,0
1785779100,4036.09,4036.41,4034.09,4034.1,1621,4053.2661313477147,0
1785779400,4034.11,4034.39,4030.51,4030.75,1842,4053.1945250531303,0
1785779700,4030.75,4031.25,4030.29,4030.55,1813,4053.1206144207017,0
1785780000,4030.55,4032.32,4029.73,4031.88,2101,4053.0378942111256,0
1785780300,4031.88,4036.72,4031.88,4036.49,1817,4052.9790215887997,0
1785780600,4036.53,4038.58,4034.97,4035.08,2293,4052.9101215905866,0
1785780900,4035.07,4039,4034.97,4037.59,1972,4052.8547572138286,0
1785781200,4037.59,4038.61,4036.83,4037.19,2019,4052.7997569739728,0
1785781500,4037.19,4038.34,4036.31,4037.98,2013,4052.7453121519025,0
1785781800,4037.98,4038.47,4036.55,4036.97,1975,4052.6915271040093,0
1785782100,4036.98,4038.55,4036.85,4037.69,1744,4052.6454701672064,0
1785782400,4037.69,4041.5,4037.52,4041.49,1907,4052.603710446634,0
1785782700,4041.49,4042.62,4040.51,4042.51,2019,4052.565840475473,0
1785783000,4042.53,4044.1,4041.99,4043.86,1969,4052.5340959305177,0
1785783300,4043.88,4045.06,4043.02,4043.48,1939,4052.5048550289066,0
1785783600,4043.49,4048.53,4043.48,4048.12,2298,4052.4818131780657,0
1785783900,4048.11,4049.51,4046.08,4046.09,2268,4052.4612707558445,0
1785784200,4046.09,4048.32,4045.36,4046.29,1941,4052.4419167243555,0
1785784500,4046.29,4049.35,4046.28,4048.1,1970,4052.4266321183195,0
1785784800,4048.1,4053.34,4048.07,4053.09,2156,4052.4232244121677,0
1785785100,4053.1,4054.34,4052.16,4052.97,2110,4052.425854644854,0
1785785400,4052.97,4055.77,4052.05,4053.09,2076,4052.4301118071876,0
1785785700,4053.08,4054.96,4053.06,4054.11,1946,4052.4354111741495,0
1785786000,4054.11,4054.76,4052.86,4054.09,1696,4052.439601757075,0
1785786300,4054.09,4055.55,4052.66,4054.71,1841,4052.445369621467,0
1785786600,4054.72,4055.53,4053.71,4054.37,2132,4052.452824727258,0
1785786900,4054.36,4054.36,4051.71,4052.06,2558,4052.4539200120744,0
1785787200,4052.07,4052.2,4050.28,4051.49,1635,4052.4508507192622,0
1785787500,4051.49,4052.27,4050.81,4051.7,1166,4052.449193735757,0
1785787800,4051.71,4052.95,4051.31,4052.58,892,4052.448943997934,0
1785788100,4052.58,4052.64,4051.53,4051.81,915,4052.448255198006,0
1785788400,4051.81,4054.59,4051.46,4054.29,850,4052.4496554206626,0
1785788700,4054.3,4055.92,4053.55,4054.33,1237,4052.4540352873296,0
1785789000,4054.3,4058.23,4053.91,4057.56,1365,4052.4632580397474,0
1785789300,4057.56,4057.95,4056.66,4057.39,1141,4052.4723700897785,0
1785789600,4057.39,4057.49,4056.15,4056.31,816,4052.477952659581,0
1785789900,4056.32,4056.94,4055.98,4056.37,817,4052.483233190177,0
1785790200,4056.39,4057.23,4054.5,4054.87,1005,4052.4882381466296,0
1785790500,4054.92,4056.08,4054.72,4055.05,552,4052.4907550386197,0
1785794400,4044.6,4054.87,4044.6,4051.55,1305,4050.34,1
1785794700,4051.57,4052.27,4049.18,4050.74,987,4050.5079450261783,0
1785795000,4050.74,4051.99,4049.84,4051.39,833,4050.6586549333333,0
1785795300,4051.39,4052.25,4050.82,4051.06,896,4050.818649589654,0
1785795600,4051.03,4052.56,4050.83,4052.13,955,4051.0146684083597,0
1785795900,4052.12,4052.21,4050.88,4052.11,882,4051.122872994196,0
1785796200,4052.13,4053.51,4051.75,4053.18,1032,4051.3760740203193,0
1785796500,4053.18,4053.42,4052.51,4053.38,1112,4051.6161030575686,0
1785796800,4053.37,4053.46,4052.7,4052.92,787,4051.7424102097316,0
1785797100,4052.92,4053.37,4052.04,4052.23,1031,4051.8268489477255,0
1785797400,4052.23,4052.63,4051.31,4051.68,1074,4051.8314316749284,0
1785797700,4051.68,4053.59,4051.53,4052.9,1141,4051.911249688409,0
1785798000,4052.89,4053.82,4051.41,4052.98,1198,4051.985975717272,0
1785798300,4052.98,4055.08,4052.1,4052.2,1398,4052.0949693573,0
1785798600,4052.19,4052.21,4050.23,4051.5,801,4052.0543984361493,0
1785798900,4051.5,4052.82,4050.68,4052.77,906,4052.056372669033,0
1785799200,4052.76,4054.7,4051.07,4052.35,1456,4052.1095831928365,0
1785799500,4052.35,4052.6,4051.23,4051.7,1033,4052.0949745932257,0
1785799800,4051.7,4052.02,4051.13,4051.77,957,4052.0729663701304,0
1785800100,4051.77,4052.77,4051.18,4051.98,895,4052.0687984589836,0
1785800400,4051.96,4052.68,4051.57,4052.36,869,4052.074224057917,0
1785800700,4052.37,4053.99,4051.31,4051.78,1679,4052.094881818573,0
1785801000,4051.79,4052.84,4051.52,4052.41,1200,4052.102829655709,0
1785801300,4052.42,4053.9,4052.27,4053.89,1161,4052.1595685477564,0
1785801600,4053.88,4063.56,4053.16,4059.75,2661,4052.787282027682,0
1785801900,4059.76,4067.7,4059.43,4067.36,2400,4053.7302988678257,0
1785802200,4067.36,4069.36,4063.15,4063.77,2575,4054.6368166586403,0
1785802500,4063.79,4064.53,4062.18,4062.91,1783,4055.0733020062657,0
1785802800,4062.91,4063.62,4058.2,4059.31,2344,4055.4061200503334,0
1785803100,4059.31,4060.9,4058.43,4059.11,1742,4055.5876537999134,0
1785803400,4059.11,4060.8,4057.87,4060.07,1704,4055.7544052258745,0
1785803700,4060.06,4060.15,4056.78,4058.1,1725,4055.859430882837,0
1785804000,4058.11,4058.3,4055.65,4056.4,1807,4055.8970922721765,0
1785804300,4056.4,4057.66,4055.3,4056.63,2016,4055.9246236559134,0
1785804600,4056.72,4058.1,4054.3,4055.27,2337,4055.9229615326676,0
1785804900,4055.3,4055.63,4048.77,4049.25,2498,4055.6932560896175,0
1785805200,4049.06,4050.72,4045.43,4046.78,3590,4055.1656091534287,0
1785805500,4046.78,4047.14,4042.62,4044.83,2975,4054.6348398995574,0
1785805800,4044.84,4048.51,4043.35,4046.95,2401,4054.3009194293877,0
1785806100,4046.95,4050.52,4046.95,4049.96,2439,4054.099923144523,0
1785806400,4049.96,4050.8,4048,4048.89,2213,4053.933604123584,0
1785806700,4048.88,4052.5,4048.18,4049.27,2379,4053.7937096029887,0
1785807000,4049.27,4051.63,4048.42,4049.02,2549,4053.6436887244354,0
1785807300,4049.06,4055.93,4048.95,4052.75,2972,4053.598704595266,0
1785807600,4052.75,4060.27,4052.26,4059.27,2661,4053.728223923708,0
1785807900,4059.24,4060.72,4057.43,4057.43,2571,4053.8865300483344,0
1785808200,4057.43,4061.9,4056.72,4059.81,2642,4054.0698336891232,0
1785808500,4059.86,4061.38,4058.24,4058.79,2311,4054.220404787472,0
1785808800,4058.79,4061.23,4056.81,4057.1,2669,4054.3501733448675,0
1785809100,4057.11,4057.68,4055.8,4056.86,2368,4054.415617265697,0
1785809400,4056.84,4059.21,4056.22,4058.35,2303,4054.505239055822,0
1785809700,4058.35,4059.45,4057.76,4059.04,1929,4054.5940938160156,0
1785810000,4059.01,4059.89,4056.9,4057.16,1947,4054.6642204841014,0
1785810300,4057.16,4057.97,4055.89,4056.82,1875,4054.707769639001,0
1785810600,4056.82,4060.03,4055.71,4057.86,2399,4054.7848049430922,0
1785810900,4057.87,4065.09,4057.87,4063.61,2468,4054.966040962176,0
1785811200,4063.6,4063.98,4060.26,4061.88,2313,4055.124658827256,0
1785811500,4061.88,4062.38,4060.39,4060.71,2186,4055.249903328904,0
1785811800,4060.72,4061.8,4059.87,4060.12,1951,4055.347129892847,0
1785812100,4060.12,4061.36,4058.19,4058.93,2135,4055.428026063277,0
1785812400,4058.9,4060.69,4057.81,4057.85,2059,4055.4899947377085,0
1785812700,4057.86,4058.8,4056.56,4058.33,1874,4055.529780755536,0
1785813000,4058.35,4060.49,4057.55,4058.21,2044,4055.5868167783055,0
1785813300,4058.13,4061.13,4057.98,4060.25,2032,4055.659487574688,0
1785813600,4060.25,4061.75,4058.78,4060.14,2030,4055.7370383794428,0
1785813900,4060.15,4060.49,4057.8,4057.88,1786,4055.7810258334653,0
1785814200,4057.88,4058.81,4055.93,4058.43,1743,4055.8085510946344,0
1785814500,4058.43,4058.59,4056.1,4056.25,1705,4055.824568226958,0
1785814800,4056.24,4056.4,4052.77,4052.92,1581,4055.802100596559,0
1785815100,4052.92,4054.67,4052.49,4054.31,1237,4055.782905233551,0
1785815400,4054.28,4055.57,4054.28,4055.22,1192,4055.7758706850345,0
1785815700,4055.23,4055.47,4052.19,4052.55,1401,4055.7503236492203,0
1785816000,4052.55,4053.3,4051.21,4052.51,1535,4055.710558775495,0
1785816300,4052.5,4054.49,4051.71,4054.49,1305,4055.689482211358,0
1785816600,4054.47,4056.9,4054.14,4056.85,1200,4055.6919318673135,0
1785816900,4056.84,4059.67,4056.67,4056.69,1784,4055.7179795587076,0
1785817200,4056.84,4058.15,4056.02,4057.83,1268,4055.732908412414,0
1785817500,4057.84,4061.7,4057.74,4061.49,1374,4055.7782909017437,0
1785817800,4061.49,4064.27,4060.64,4062.98,1619,4055.8574158136885,0
1785818100,4062.98,4063.48,4062.01,4063.48,1276,4055.9217482734985,0
1785818400,4063.49,4064.1,4062.36,4062.85,1243,4055.98429791985,0
1785818700,4062.85,4066.26,4062.56,4064.87,1463,4056.071351533186,0
1785819000,4064.87,4065.53,4063.48,4064.47,1426,4056.1538343532306,0
1785819300,4064.47,4065.73,4062.95,4063.85,1441,4056.232456407607,0
1785819600,4063.85,4064.68,4061.71,4062.01,1569,4056.3017940557033,0
1785819900,4062.01,4063.06,4060.56,4060.77,1544,4056.3548679493256,0
1785820200,4060.76,4060.77,4057.35,4058.07,1567,4056.379398227484,0
1785820500,4058.07,4061.96,4057.45,4061.96,1434,4056.4175732032727,0
1785820800,4061.96,4063.41,4061.14,4063.35,1317,4056.4705666073273,0
1785821100,4063.34,4064.04,4062.41,4063.34,1437,4056.533173756137,0
1785821400,4063.33,4067.81,4061.77,4062.1,2562,4056.6521631729297,0
1785821700,4062.1,4062.53,4059.94,4060.72,2173,4056.711831095509,0
1785822000,4060.71,4063.26,4059.3,4062.89,2031,4056.7755638746494,0
1785822300,4062.9,4064.43,4060.39,4060.87,2060,4056.839601751469,0
1785822600,4060.87,4061.79,4058.72,4059.16,2080,4056.8776361863443,0
1785822900,4059.2,4063.19,4058.83,4061.93,2330,4056.9387834716754,0
1785823200,4061.94,4065.89,4061.84,4064.35,2539,4057.0436029130547,0
1785823500,4064.32,4066.27,4063.46,4063.94,2037,4057.131697309143,0
1785823800,4063.98,4065.37,4062.86,4064.35,2061,4057.214491812917,0
1785824100,4064.35,4064.55,4061.7,4062.24,1986,4057.27722645051,0
1785824400,4062.23,4064.97,4061.95,4063,2047,4057.345863984697,0
1785824700,4063,4063.77,4059.59,4059.87,2079,4057.3885053629265,0
1785825000,4059.92,4060.01,4056.78,4056.91,2180,4057.394562927472,0
1785825300,4056.91,4057.71,4055.76,4056.87,1691,4057.388968713666,0
1785825600,4056.88,4060.15,4056.8,4060.14,1951,4057.4060242703204,0
1785825900,4060.14,4062.67,4060.07,4062.21,1915,4057.4488816351513,0
1785826200,4062.19,4063.04,4059.81,4060.48,1884,4057.4848967721064,0
1785826500,4060.48,4063.71,4058.92,4063.49,1892,4057.529456284578,0
1785826800,4063.44,4065.36,4062.41,4064.72,2169,4057.6030269609732,0
1785827100,4064.69,4065.85,4064.07,4064.39,2048,4057.6772979906605,0
1785827400,4064.37,4065.55,4060.89,4061.06,1827,4057.72147397395,0
1785827700,4061.07,4065.42,4060.94,4063.23,2037,4057.7768261609713,0
1785828000,4063.24,4065.66,4062.7,4065.66,1863,4057.840007573002,0
1785828300,4065.67,4065.67,4062.72,4063.05,1922,4057.895935845724,0
1785828600,4063.04,4066.76,4062.87,4064.91,1837,4057.9575857301743,0
1785828900,4064.91,4066.73,4061.49,4063.05,2099,4058.015767244073,0
1785829200,4063.04,4064.84,4062.43,4062.93,1632,4058.05744292779,0
1785829500,4062.93,4064.99,4062.32,4063.89,1641,4058.1012772509443,0
1785829800,4063.79,4066.19,4063.64,4064.87,1609,4058.1523723068694,0
1785830100,4064.87,4065.76,4063.98,4065.55,1484,4058.200175574503,0
1785830400,4065.55,4072.91,4064.69,4070,2551,4058.328817580424,0
1785830700,4070,4071.11,4068.86,4069.32,2326,4058.44946208221,0
1785831000,4069.24,4071.33,4068.12,4068.18,2111,4058.5515239224933,0
1785831300,4068.18,4068.77,4066.55,4067.06,1694,4058.618816165761,0
1785831600,4067.05,4067.17,4061.61,4062.88,1948,4058.664180488755,0
1785831900,4062.87,4063.53,4060.36,4063.42,2085,4058.6986346055305,0
1785832200,4063.38,4064.38,4061.07,4062.65,2275,4058.7381158270027,0
1785832500,4062.68,4064.46,4058.58,4058.98,2183,4058.7562664678862,0
1785832800,4058.98,4060.06,4058.46,4059.46,1803,4058.7606510938504,0
1785833100,4059.46,4059.65,4055.82,4056.39,2069,4058.7477627703156,0
1785833400,4056.38,4057.46,4055.2,4056.42,1988,4058.727869000173,0
1785833700,4056.42,4056.42,4054.64,4055.08,1788,4058.70296877275,0
1785834000,4055.08,4055.41,4052.98,4053.37,2073,4058.6620770645695,0
1785834300,4053.37,4053.6,4050.55,4051.18,1984,4058.606195211682,0
1785834600,4051.18,4051.36,4048.62,4050.74,1939,4058.5403576236004,0
1785834900,4050.7,4052.14,4049.86,4050.94,1978,4058.480148231358,0
1785835200,4050.94,4051.91,4048.74,4050.61,1830,4058.421195815666,0
1785835500,4050.61,4051.83,4049.62,4050.36,2024,4058.3584612406034,0
1785835800,4050.36,4051.42,4049.01,4049.67,2070,4058.2906939654567,0
1785836100,4049.67,4049.79,4046.27,4047.65,1747,4058.2198205256404,0
1785836400,4047.67,4050.46,4047.67,4050.36,1494,4058.1692167628353,0
1785836700,4050.36,4051.02,4048.2,4050.19,1806,4058.1109590608116,0
1785837000,4050.19,4050.41,4047.83,4048.28,1616,4058.0535484620905,0
1785837300,4048.27,4049.83,4047.5,4049.83,1537,4058.000849457329,0
1785837600,4049.82,4049.91,4048.41,4049.81,1780,4057.9427625055046,0
1785837900,4049.81,4049.9,4047.16,4047.19,1630,4057.8823245721264,0
1785838200,4047.19,4049.34,4046.99,4049.08,1492,4057.8298068429594,0
1785838500,4049.05,4049.62,4045.62,4048.32,1698,4057.7668553718568,0
1785838800,4048.3,4049.34,4047.63,4048.53,1289,4057.7226778753356,0
1785839100,4048.52,4049.99,4047.89,4049.09,1262,4057.6821083166474,0
1785839400,4049.06,4051.64,4049.06,4050.38,1790,4057.634175791224,0
1785839700,4050.37,4050.63,4048.84,4049.08,1422,4057.5921795095715,0
1785840000,4049.08,4054.09,4046.55,4052.75,1855,4057.5488593318064,0
1785840300,4052.76,4060.72,4052.54,4058.26,3628,4057.543999541041,0
1785840600,4058.26,4058.34,4053.37,4055,2606,4057.5258187282307,0
1785840900,4054.98,4056.04,4053.26,4053.87,2502,4057.4983330355617,0
1785841200,4053.88,4055.71,4052.55,4055.1,2524,4057.4716446798075,0
1785841500,4055.12,4055.71,4052.4,4055.22,2147,4057.4492341612636,0
1785841800,4055.2,4058.81,4054.05,4056.71,2227,4057.4421810119666,0
1785842100,4056.72,4057.9,4055.86,4055.86,1962,4057.436166696683,0
1785842400,4055.86,4059.26,4055.53,4058.56,1959,4057.438462236026,0
1785842700,4058.57,4061.04,4058.17,4060.87,1989,4057.455722196706,0
1785843000,4060.89,4065.04,4060.05,4062.37,2669,4057.5003428062555,0
1785843300,4062.39,4064.39,4061.24,4063.64,2333,4057.5433442810017,0
1785843600,4063.7,4070.37,4059.99,4069.61,2646,4057.622171673093,0
1785843900,4069.64,4079.89,4067.15,4076.33,3562,4057.8159373529097,0
1785844200,4076.34,4084.26,4074.46,4076.02,3564,4058.048548992175,0
1785844500,4076.02,4076.24,4069.24,4075.06,3196,4058.2048453810394,0
1785844800,4075.06,4075.94,4065.92,4068.49,3236,4058.325505402263,0
1785845100,4068.47,4070.31,4062.87,4063.38,2880,4058.389784806136,0
1785845400,4063.38,4064.45,4061.13,4062.16,2627,4058.42365755614,0
1785845700,4062.16,4065.87,4061.19,4065.83,2444,4058.467496691265,0
1785846000,4065.81,4069.01,4065.36,4067.02,2718,4058.538815258856,0
1785846300,4067.03,4070.39,4066.37,4068.16,2270,4058.6055203006,0
1785846600,4068.16,4076.5,4068.16,4076.32,2809,4058.7316730258094,0
1785846900,4076.32,4083.61,4075.73,4082.55,3063,4058.9299566034856,0
1785847200,4082.63,4084.42,4078.02,4078.07,2900,4059.1104972213775,0
1785847500,4078.07,4079.33,4075.53,4076.22,2684,4059.250341922102,0
1785847800,4076.21,4077.58,4073.33,4074.04,2577,4059.3673730673513,0
1785848100,4074.05,4075.75,4069.52,4070.93,2639,4059.4633791972733,0
1785848400,4070.96,4071.7,4062.81,4064.06,3391,4059.5280943937087,0
1785848700,4064.08,4065.92,4061.38,4064.54,2733,4059.562092023275,0
1785849000,4064.55,4066.39,4062.11,4063.9,2665,4059.596133793471,0
1785849300,4063.87,4065.46,4062.43,4063.73,2538,4059.6262543319576,0
1785849600,4063.76,4091.18,4063.65,4081.57,3862,4059.829537671751,0
1785849900,4081.54,4082.25,4077.74,4078.64,3300,4060.0065282058968,0
1785850200,4078.62,4084.83,4076.06,4083.35,3699,4060.2198097849523,0
1785850500,4083.35,4089.06,4083.02,4088.45,3631,4060.477668689457,0
1785850800,4088.42,4091.71,4083.38,4083.38,3678,4060.7271512319526,0
1785851100,4083.45,4093.83,4081.81,4092.7,3562,4060.9948548287925,0
1785851400,4092.71,4093.84,4086.63,4086.85,3388,4061.2419031722293,0
1785851700,4086.82,4087.23,4083.37,4084.2,2966,4061.422780318964,0
1785852000,4084.12,4090.56,4083.16,4088.03,3273,4061.6385554324665,0
1785852300,4088.04,4090.78,4085.61,4089.99,3227,4061.860405834088,0
1785852600,4089.98,4091.54,4088.54,4090.17,3140,4062.082996985066,0
1785852900,4090.2,4091.87,4082.55,4083.44,3225,4062.274802310846,0
1785853200,4083.45,4084.91,4080.76,4081.86,3216,4062.435655551987,0
1785853500,4081.88,4086.79,4081.34,4083.85,3103,4062.5997416556916,0
1785853800,4083.85,4086.73,4077.27,4077.65,3410,4062.7486419530865,0
1785854100,4077.68,4083.9,4074.4,4079.1,3403,4062.883163034057,0
1785854400,4079,4080.81,4076.79,4079.89,3144,4063.005723327668,0
1785854700,4079.76,4081.22,4077.85,4080.5,2962,4063.124395328491,0
1785855000,4080.5,4084.61,4080.24,4084.06,2958,4063.262993601702,0
1785855300,4084.05,4084.8,4081.9,4083.6,2681,4063.389865370345,0
1785855600,4083.59,4084.13,4081.12,4081.73,2706,4063.509330430034,0
1785855900,4081.66,4085.08,4079.74,4085.08,2608,4063.628933405943,0
1785856200,4085.06,4085.65,4083.21,4084.1,2770,4063.760898119263,0
1785856500,4084.13,4084.36,4076.05,4076.66,3018,4063.8662229620627,0
1785856800,4076.7,4077.88,4074.85,4076.16,2844,4063.946536522053,0
1785857100,4076.15,4078.49,4075.31,4078.42,2759,4064.030378203626,0
1785857400,4078.42,4080.12,4076.77,4077.6,2702,4064.1160693806805,0
1785857700,4077.59,4087,4076.66,4083.56,3037,4064.239875128622,0
1785858000,4083.64,4087.28,4083.47,4084.06,3024,4064.3784344294195,0
1785858300,4084.06,4085.76,4082.85,4083.36,2751,4064.497152477356,0
1785858600,4083.38,4087.93,4083.38,4087.49,2634,4064.622601848532,0
1785858900,4087.53,4088.85,4086.03,4087.35,2529,4064.747988488869,0
1785859200,4087.35,4088.53,4085.81,4086.27,2690,4064.8767097192413,0
1785859500,4086.26,4087.06,4084.42,4086.82,2514,4064.991497585791,0
1785859800,4086.83,4087.41,4084.49,4085.14,2563,4065.104948378909,0
1785860100,4085.13,4085.78,4083.14,4083.58,2297,4065.198171523553,0
1785860400,4083.57,4088.32,4083.57,4087.36,2490,4065.310068485658,0
1785860700,4087.36,4089.88,4086.16,4087.69,2368,4065.4228454943636,0
1785861000,4087.68,4088.5,4086.9,4087.91,2194,4065.5256914655242,0
1785861300,4087.91,4087.91,4085,4085.8,2241,4065.6225937671834,0
1785861600,4085.81,4089.45,4085.53,4089.16,2107,4065.720805740733,0
1785861900,4089.16,4093.55,4088.75,4092.89,2351,4065.8472932749746,0
1785862200,4092.88,4093.66,4090.96,4090.96,2197,4065.964976501075,0
1785862500,4090.96,4093.56,4090.23,4093.4,2062,4066.076732904509,0
1785862800,4093.41,4102.53,4092.6,4102.22,2928,4066.2739158810905,0
1785863100,4102.33,4106.39,4099.69,4099.94,3019,4066.492452640353,0
1785863400,4099.94,4101.63,4098.09,4100.06,2646,4066.6707127562427,0
1785863700,4100.07,4101.27,4097.19,4097.63,2560,4066.8350669419747,0
1785864000,4097.66,4100.77,4097.48,4100.02,2607,4067.0044918472636,0
1785864300,4100.04,4100.73,4094.41,4094.81,2705,4067.1635532008895,0
1785864600,4094.81,4094.81,4091.8,4093.81,2387,4067.287534661697,0
1785864900,4093.81,4095.78,4093.74,4094.91,1944,4067.3927568079985,0
1785865200,4094.91,4096.22,4093.92,4095.49,1943,4067.4986466010773,0
1785865500,4095.52,4096.51,4093.66,4093.67,2104,4067.6099557944603,0
1785865800,4093.68,4094.28,4089.61,4089.61,2480,4067.7233917334966,0
1785866100,4089.62,4091.13,4086.16,4086.16,2470,4067.8192995735776,0
1785866400,4086.16,4088.52,4084.97,4086.85,2708,4067.9180053813907,0
1785866700,4086.85,4088.96,4086.84,4088.05,2144,4068.0002300899328,0
1785867000,4088.04,4088.72,4086.45,4088.71,2112,4068.080610519588,0
1785867300,4088.7,4088.74,4086.21,4086.74,2100,4068.156983468304,0
1785867600,4086.74,4088.87,4086.37,4087,1926,4068.227162910543,0
1785867900,4087,4088.15,4084.43,4084.72,2240,4068.3011929616328,0
1785868200,4084.69,4085.77,4082.77,4082.82,2318,4068.3685352551865,0
1785868500,4082.82,4083.36,4078.43,4078.86,2275,4068.4188889781453,0
1785868800,4078.85,4080.09,4076.27,4076.63,2376,4068.459740117557,0
1785869100,4076.64,4080.37,4075.25,4079.97,2353,4068.503617742408,0
1785869400,4079.97,4080.86,4078.69,4079.61,1851,4068.5419314070896,0
1785869700,4079.63,4081.23,4079.4,4079.89,2016,4068.585044018592,0
1785870000,4079.89,4082.12,4078.79,4080.55,2048,4068.6296903362436,0
1785870300,4080.55,4084.2,4080.16,4084.18,1975,4068.6809358205505,0
1785870600,4084.18,4084.28,4081.78,4081.8,2006,4068.7317820454086,0
1785870900,4081.8,4084.79,4081.45,4084.28,2236,4068.791613258623,0
1785871200,4084.29,4084.53,4080.3,4080.34,2043,4068.8392840821825,0
1785871500,4080.34,4081.1,4079.45,4080.3,2111,4068.8827095833694,0
1785871800,4080.29,4080.72,4078.94,4080.71,2286,4068.928710088007,0
1785872100,4080.7,4081.39,4079.76,4081,1803,4068.966635534533,0
1785872400,4081.01,4082.55,4080.69,4081.43,1950,4069.010292074254,0
1785872700,4081.44,4082.27,4079.57,4080.36,1884,4069.0494352944947,0
1785873000,4080.37,4080.39,4077.06,4077.35,2367,4069.087940198516,0
1785873300,4077.34,4079.49,4076.41,4078.58,2767,4069.132027819979,0
1785873600,4078.57,4079.56,4078.35,4078.6,1937,4069.164930831724,0
1785873900,4078.6,4079.9,4078.4,4079.72,1385,4069.189538033784,0
1785874200,4079.72,4080.36,4078.38,4079.12,1518,4069.2162308949332,0
1785874500,4079.12,4079.12,4074.95,4075.53,1989,4069.2414888187764,0
1785874800,4075.51,4076.08,4074.73,4075.32,1629,4069.2587848276826,0
1785875100,4075.32,4076.52,4074.89,4075.46,1186,4069.27182128163,0
1785875400,4075.44,4077.02,4075.33,4076.98,1492,4069.290253139047,0
1785875700,4076.99,4077.84,4076.78,4077.36,1244,4069.3074378618744,0
1785876000,4077.36,4078.62,4077.16,4077.58,1214,4069.3250953767147,0
1785876300,4077.64,4077.64,4076.13,4076.96,1289,4069.3418293231207,0
1785876600,4076.96,4078.25,4076.62,4076.92,1106,4069.356796392218,0
1785876900,4076.93,4078.03,4076.78,4077.82,696,4069.366518655657,0
1785880800,4077.99,4079.29,4076.83,4078.47,936,4078.1966666666667,1
1785881100,4078.48,4078.65,4076.87,4076.88,727,4077.877538584887,0
1785881400,4076.88,4077.81,4076.43,4076.91,964,4077.573866260627,0
1785881700,4076.91,4077.48,4075.78,4077.28,1356,4077.3262934136746,0
1785882000,4077.28,4077.93,4075.87,4077.71,1317,4077.2874559748425,0
1785882300,4077.71,4079.83,4077.54,4079.71,1331,4077.6365570803796,0
1785882600,4079.72,4080.98,4079.34,4080.94,1232,4078.072675823477,0
1785882900,4080.94,4084.58,4080.84,4084.5,1287,4078.8088666666667,0
1785883200,4084.49,4085.86,4082.85,4084.07,1634,4079.634826594956,0
1785883500,4084.05,4084.63,4081.3,4082.85,1759,4080.096466289299,0
1785883800,4082.84,4084.03,4080.61,4081.2,1431,4080.2859350698923,0
1785884100,4081.21,4081.28,4075.78,4075.79,1608,4080.010477260087,0
1785884400,4075.93,4077.17,4068.61,4070.03,2499,4078.8945847390455,0
1785884700,4070.04,4071.87,4069.44,4071.78,1751,4078.2002075769806,0
1785885000,4071.74,4073.95,4069.43,4073.49,1619,4077.754138579399,0
1785885300,4073.49,4074.77,4072.04,4072.11,1447,4077.452023757534,0
1785885600,4072.1,4072.4,4067.96,4068.6,1552,4076.956990320382,0
1785885900,4068.6,4068.97,4065.52,4067.16,1838,4076.275967995537,0
1785886200,4067.16,4070.04,4065.93,4068.28,1612,4075.8026157706095,0
1785886500,4068.28,4069.65,4067.9,4069.42,1348,4075.488631701313,0
1785886800,4069.4,4069.91,4068.6,4069.3,1087,4075.265798252843,0
1785887100,4069.3,4071.81,4069.18,4071.73,1810,4075.0203470731576,0
1785887400,4071.74,4072.28,4071.35,4071.55,1750,4074.850294242022,0
1785887700,4071.55,4073.64,4071.55,4072.53,1588,4074.748391530217,0
1785888000,4072.51,4074.1,4070.45,4073.33,2480,4074.609786107526,0
1785888300,4073.33,4074.17,4072.42,4072.49,2138,4074.525381495058,0
1785888600,4072.49,4073.24,4071.4,4071.82,2124,4074.406062837971,0
1785888900,4071.82,4075.69,4071.39,4074.94,2306,4074.3853804465803,0
1785889200,4074.92,4077.65,4073.97,4076.96,1984,4074.46249489412,0
1785889500,4076.92,4078.97,4076.17,4078.69,1772,4074.59023208455,0
1785889800,4078.7,4081.03,4078.66,4080.59,1911,4074.799730998579,0
1785890100,4080.59,4083.12,4080.36,4080.72,1851,4075.0344540080823,0
1785890400,4080.75,4081.62,4078.12,4078.26,1959,4075.1903846960945,0
1785890700,4078.25,4079.65,4077.87,4078.96,2145,4075.3292877792223,0
1785891000,4078.94,4083.51,4078.81,4083.37,2351,4075.5931997812118,0
