time,open,high,low,close,px_eq_tol,px_eq_ph,px_eq_pl,px_eqh_new,px_eql_new,px_eqh_cnt,px_eql_cnt,px_eqh_0,px_eqh_1,px_eqh_2,px_eqh_3,px_eqh_4,px_eqh_5,px_eql_0,px_eql_1,px_eql_2,px_eql_3,px_eql_4,px_eql_5
1774532700,4453.72,4460.53,4436.97,4452.91,4.394179882344623,,,,,10,4,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.79,4414.57,4416.65,,
1774533600,4452.9,4456.39,4437.36,4446.53,4.401446284697734,,,,,10,4,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.79,4414.57,4416.65,,
1774534500,4446.61,4469.77,4444.31,4459.16,4.440717359003779,,,,,10,4,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.79,4414.57,4416.65,,
1774535400,4459.24,4479.36,4458.38,4460.35,4.456803011823701,,,,,10,4,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.79,4414.57,4416.65,,
1774536300,4460.31,4469.51,4446.07,4465.08,4.48486695158723,,,,,10,4,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.79,4414.57,4416.65,,
1774537200,4465.1,4469.06,4451.04,4455.74,4.485269612555487,4479.36,,,,10,4,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.79,4414.57,4416.65,,
1774538100,4455.72,4458.54,4449.06,4454.62,4.442964220304375,,,,,10,4,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.79,4414.57,4416.65,,
1774539000,4454.51,4454.51,4436.82,4440.1,4.443104935898288,,,,,10,4,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.79,4414.57,4416.65,,
1774539900,4440.17,4446.72,4434.14,4438.32,4.417142837180322,,,,,10,4,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.79,4414.57,4416.65,,
1774540800,4438.31,4442.72,4425.97,4439.96,4.412549980436715,,,,,10,4,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.79,4414.57,4416.65,,
1774541700,4439.95,4439.95,4387.24,4396.61,4.587898980827982,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774542600,4396.55,4396.55,4366.87,4381.42,4.644841001211422,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774543500,4381.42,4392.5,4378.94,4389.3,4.619744181187196,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774544400,4389.26,4402.65,4385.05,4394.73,4.61534929756345,,4366.87,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774545300,4394.73,4397.38,4377.32,4383.36,4.623342311612182,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774546200,4383.75,4393.11,4377.6,4385.73,4.608425465379935,4402.65,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774547100,4385.72,4391.02,4379.4,4381.53,4.57435695607234,,4377.32,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774548000,4381.44,4390.63,4380.14,4388.27,4.535319816950892,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774548900,4388.29,4388.34,4367.68,4374.34,4.547913420611874,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774549800,4374.33,4395.63,4373.47,4393.27,4.567755152199635,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774550700,4393.29,4397.83,4390.68,4394.51,4.5121500491556406,,4367.68,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774551600,4394.56,4399.33,4382.1,4388,4.5080570481725255,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774552500,4387.98,4392.48,4378.55,4380.8,4.487545907209071,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774553400,4380.97,4388.51,4375.15,4378.85,4.464594989064893,4399.33,,4402.65,,11,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774554300,4378.85,4380.06,4359.24,4363.97,4.479403089283599,,,,,11,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774555200,4363.91,4413.72,4351.15,4396.9,4.70266502749793,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774556100,4396.97,4416.15,4380.46,4404.6,4.787061726947969,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774557000,4404.58,4420.82,4397.75,4405.99,4.806670492409008,,4351.15,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774557900,4405.98,4410.07,4373.09,4381.01,4.895437082560826,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774562400,4390.02,4404.52,4377.4,4400.85,4.933128340909613,4420.82,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774563300,4400.95,4408.29,4394.64,4398.4,4.902715774091419,,4373.09,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774564200,4398.42,4415.38,4395.18,4407.13,4.90566145860959,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774565100,4407.11,4413.21,4400.23,4411.28,4.8724482294374,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774566000,4411.5,4414.58,4389.99,4393.15,4.897949264848653,4415.38,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774566900,4393.15,4401.51,4391.57,4399.39,4.849690279551683,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774567800,4399.4,4408.15,4396.25,4400.13,4.812196473960648,,4389.99,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774568700,4400.13,4405.82,4396.58,4405.16,4.762152544481434,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774569600,4405.15,4411.14,4403.27,4403.97,4.706259493591804,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774570500,4403.95,4404.71,4382.67,4391.2,4.722334303719968,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774571400,4391.21,4396.56,4387.28,4391.07,4.6742876176455725,4411.14,,4415.38,,11,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774572300,4391.03,4391.17,4375.58,4378.7,4.658751865292661,,,,,11,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774573200,4378.7,4399.47,4377.41,4393.91,4.6758768279868095,,,,,11,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774574100,4393.9,4406.6,4391.16,4406.53,4.659559291427076,,4375.58,,,11,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774575000,4406.54,4420.33,4403.69,4419.52,4.6495681055985365,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774575900,4419.55,4420.55,4411.93,4417.42,4.599676743486565,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774576800,4417.56,4439.66,4417.11,4435.1,4.620433208616834,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774577700,4435.1,4436.29,4426.19,4430.8,4.5785245444445,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774578600,4430.79,4434.21,4424.74,4429.82,4.534304053555611,4439.66,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774579500,4429.83,4440.61,4428.08,4432.07,4.506267972484498,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774580400,4432.03,4435.69,4421.29,4429.65,4.488142613034806,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774581300,4429.72,4436.91,4428.28,4435.33,4.44152976077411,4440.61,,4440.61,,11,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774582200,4435.33,4446.31,4430.91,4436.19,4.429699165558631,,4421.29,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774583100,4436.17,4438.61,4432.75,4437.67,4.370405182247457,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774584000,4437.67,4439.8,4432.71,4433.92,4.318447078602508,4446.31,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774584900,4433.93,4437.24,4431.46,4434.17,4.260978137030457,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774585800,4434.18,4442.15,4433.97,4441.45,4.216658574289845,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774586700,4441.45,4449.56,4440.49,4446.16,4.177675402804051,,4431.46,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774587600,4446,4447.54,4442.07,4443.91,4.121471894747971,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774588500,4443.88,4446.96,4440.51,4443.34,4.071292456853011,4449.56,,4449.56,,11,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774589400,4443.34,4475.11,4442.89,4465.63,4.150966607715947,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774590300,4465.75,4468.54,4453.57,4454.57,4.14279727556163,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774591200,4454.52,4472.96,4451.73,4471.37,4.1660913300504,4475.11,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774592100,4471.38,4471.38,4456.87,4463.58,4.155319503449394,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774593000,4463.56,4468.54,4460.64,4465.04,4.111713113380405,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774593900,4465.05,4465.58,4454.67,4459.58,4.084028851112796,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774594800,4459.65,4463.14,4447.78,4455.06,4.079148274090543,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774595700,4455.07,4457.22,4450.33,4452.3,4.032015308608734,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774596600,4452.25,4455.95,4446.61,4448.31,3.9980750024365594,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774597500,4448.3,4453.26,4442.91,4447.71,3.96986350238783,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774598400,4447.72,4450.85,4442.91,4447.2,3.9301662323400763,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774599300,4447.23,4447.49,4430.7,4433.92,3.9355129076932744,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774600200,4433.96,4439.97,4428.95,4435,3.911902649539411,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774601100,4434.95,4438.77,4423.77,4424.23,3.908664596548623,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774602000,4424.21,4431.06,4420.88,4429.65,3.8813913046176522,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774602900,4429.66,4436.23,4428.62,4434.48,3.8418134785252978,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774603800,4434.72,4438.35,4430.13,4432.77,3.806077208954793,,4420.88,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774604700,4432.77,4432.8,4427.17,4428.85,3.758105664775698,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774605600,4428.84,4432.95,4424.2,4425.98,3.726693551480184,4438.35,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774606500,4425.99,4431.51,4423.91,4429.06,3.6901596804505825,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774607400,4429.06,4430.33,4412.49,4416.06,3.7055564868415716,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774608300,4416.04,4419.06,4410.92,4414.81,3.6721453571047418,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774609200,4414.84,4417.24,4404.4,4413,3.662902449962648,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774610100,4413,4417.24,4407.82,4415.37,3.6367444009633956,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774611000,4415.38,4421.88,4413.86,4421.88,3.60410951294413,,4404.4,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774611900,4421.84,4426.24,4415.84,4420.1,3.584027322685246,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774612800,4420.09,4426.91,4412.7,4424.81,3.583396776231541,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774613700,4424.86,4434.43,4417.04,4429.67,3.5986788407069117,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774614600,4429.59,4437.39,4424.62,4433.58,3.590555263892776,,4412.7,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774615500,4433.65,4445.24,4433.65,4437.92,3.5770441586149193,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774616400,4437.96,4443.84,4423.98,4428.95,3.604803275442624,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774617300,4428.81,4441.76,4418.63,4422.43,3.648357209933772,4445.24,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774618200,4422.39,4430.97,4413.76,4428.77,3.6614400657350967,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774619100,4428.77,4441.67,4421.17,4431.16,3.6907112644203948,,,,,10,1,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,,,,,
1774620000,4431.08,4463.29,4430.85,4460.58,3.779097039131985,,4413.76,,4412.7,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774620900,4460.47,4470.04,4452.22,4455.44,3.792615098349344,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774621800,4455.13,4464.13,4451.88,4463.97,3.7780127963823573,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774622700,4464.07,4514.8,4463.87,4509.93,3.9571025404547115,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774623600,4509.93,4533.79,4501.8,4525.37,4.037910489645617,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774624500,4525.41,4555.39,4520.86,4543.68,4.129802279852708,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774625400,4543.74,4552.62,4526.4,4531.9,4.178306234255655,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774626300,4531.89,4536.4,4520.57,4523.87,4.173890109570541,4555.39,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774627200,4524.11,4533.01,4518.19,4528.37,4.164512307379134,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774628100,4528.4,4533.78,4524.8,4528.48,4.126122061231549,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774629000,4528.5,4528.92,4505.61,4511.26,4.16014962000692,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774629900,4511.29,4521.49,4507.29,4516.13,4.147946627606781,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774630800,4516.18,4521.86,4506.18,4511.01,4.143387695054642,,4505.61,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774631700,4511.05,4511.64,4486.9,4494.21,4.184219941153552,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774632600,4494.19,4500.01,4486.59,4490.4,4.167635542330482,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774633500,4490.45,4499.6,4486.63,4486.69,4.149132831483874,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774634400,4486.68,4498.87,4486.63,4498.63,4.127350174854195,,4486.59,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774635300,4498.65,4511.45,4498.62,4509.34,4.108953171357111,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774636200,4509.3,4528.77,4508.67,4525.75,4.127274107929971,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774637100,4525.71,4525.9,4513.67,4516.86,4.105878625771369,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774638000,4516.85,4519.33,4507.32,4511.13,4.083811053255943,4528.77,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774638900,4511.15,4524.11,4510.07,4523.1,4.0723348321908235,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774639800,4523.08,4526.2,4500.79,4510.02,4.117938135547006,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774640700,4510.03,4522.47,4503.25,4514.41,4.131679372836067,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774641600,4514.42,4520.17,4506.87,4510.24,4.1155457853793465,4526.2,4500.79,4528.77,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774642500,4510.24,4510.73,4504.51,4506.79,4.0643348696717565,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774643400,4506.78,4512.79,4498.77,4505.82,4.053148172278319,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774644300,4505.78,4505.83,4491.2,4495.56,4.045235208832753,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774821600,4478.27,4515.05,4467.7,4497.41,4.201080504656099,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774822500,4497.51,4512.35,4490.94,4509.23,4.224108894562981,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774823400,4509.34,4512.98,4490.71,4493.35,4.250976716671719,4515.05,4467.7,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774824300,4493.42,4496.96,4480.88,4484.56,4.246357182338284,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774825200,4484.55,4492.66,4464.94,4478.52,4.30003003869152,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774826100,4478.51,4484.73,4472.14,4472.37,4.276979437917686,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774827000,4472.36,4472.4,4445.52,4452.13,4.325839849159328,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774827900,4452.19,4455.89,4443.84,4448.76,4.299573052176142,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774828800,4448.83,4451.41,4419.93,4426.13,4.370981591132617,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774829700,4426.06,4466.75,4422.91,4449.35,4.502761959309965,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774830600,4449.4,4459.18,4435.34,4438.43,4.531906720123767,,4419.93,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774831500,4438.47,4442.87,4430.54,4432.14,4.502918585721291,4466.75,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774832400,4432.14,4461.95,4432.06,4460.21,4.562310214006862,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774833300,4460.22,4466.65,4445.63,4448.72,4.576164009726722,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774834200,4448.75,4475.95,4445.26,4471.27,4.638090729532186,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774835100,4471.32,4475.11,4461.71,4469.74,4.61232891494154,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774836000,4469.62,4474.57,4465.36,4472.73,4.566132336642709,4475.95,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774836900,4472.76,4474.31,4466.49,4472.98,4.513909689909857,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774837800,4472.98,4499.23,4459,4494.68,4.624781496111658,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774838700,4494.69,4496.1,4478.98,4481.36,4.617885866189429,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774839600,4481.22,4508.95,4478.92,4504.65,4.675678148865639,,4459,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774840500,4504.68,4517.61,4503.94,4507.15,4.6505145858883274,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774841400,4507.11,4507.78,4499.92,4503.58,4.596804294170559,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774842300,4503.54,4507.53,4494.65,4496.15,4.5692682082871485,4517.61,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774843200,4496.15,4498.75,4486.91,4487.76,4.537082844121406,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774844100,4487.76,4495.56,4487.41,4490.65,4.487091187238981,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774845000,4490.65,4491.32,4486.39,4488.28,4.421999363494198,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774845900,4488.28,4498.79,4487.02,4496.87,4.392409376224311,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774846800,4496.86,4508.13,4496.86,4504.84,4.360911188699827,,4486.39,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774847700,4504.93,4515.77,4504.14,4505.43,4.331842964925831,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774848600,4505.52,4515.31,4503.47,4510.45,4.304406105627315,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774849500,4510.45,4528.54,4510.19,4522.38,4.310067983514771,,,,,11,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774850400,4522.38,4534.4,4517.13,4530.47,4.3102166238444735,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774851300,4530.47,4535.28,4526.73,4528.62,4.266762291367585,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774852200,4528.58,4541.85,4526.22,4540.23,4.259577045540234,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774853100,4540.23,4550.64,4531.59,4532.62,4.269635504629431,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774854000,4532.59,4534.59,4523.81,4534.28,4.238142794536841,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774854900,4534.29,4534.7,4520.61,4522.81,4.223829938646104,4550.64,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774855800,4522.86,4526.07,4515.91,4521.25,4.190153339873181,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774856700,4521.31,4527.78,4519.21,4527.29,4.149200273075715,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774857600,4527.28,4537.08,4525.04,4533.84,4.126416267614201,,4515.91,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
1774858500,4533.89,4535.86,4525.83,4528.81,4.094037942261916,,,,,10,2,5450.95,5419.28,5375.65,5223.15,5198.74,5191.74,4319.9,4412.7,,,,
